"","election_name","election_date","election_type","locality_name","locality_code","office_name","referendum_title","precinct_name","precinct_code","candidate_name","last_name","candidateId","officeId","referendumId","districtId","DESCRIPTION","district_type","party","office_ballot_order","candidate_ballot_order","total_votes","negative_votes","in_precinct","V24"
"2618","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"## Provisional","###PROV","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,1,NA,"## Provisional",NA
"2619","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"## Provisional","###PROV","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,2,NA,"## Provisional",NA
"2620","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"## Provisional","###PROV","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,NA,NA,"## Provisional",NA
"2621","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,10,NA,"# AB - Central Absentee Precinct",NA
"2622","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,40,NA,"# AB - Central Absentee Precinct",NA
"2623","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,44,NA,"# AB - Central Absentee Precinct",NA
"2624","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"# AB - Central Absentee Precinct","##CAP","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,34,NA,"# AB - Central Absentee Precinct",NA
"2625","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"001 -Peters Creek","0001","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,2,NA,"001 -Peters Creek",NA
"2626","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"001 -Peters Creek","0001","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,35,NA,"001 -Peters Creek",NA
"2627","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"001 -Peters Creek","0001","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,61,NA,"001 -Peters Creek",NA
"2628","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"001 -Peters Creek","0001","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,26,NA,"001 -Peters Creek",NA
"2629","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"002 - Grandview","0002","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,2,NA,"002 - Grandview",NA
"2630","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"002 - Grandview","0002","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,63,NA,"002 - Grandview",NA
"2631","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"002 - Grandview","0002","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,37,NA,"002 - Grandview",NA
"2632","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"002 - Grandview","0002","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,17,NA,"002 - Grandview",NA
"2633","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"003 -Preston Park","0003","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,3,NA,"003 -Preston Park",NA
"2634","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"003 -Preston Park","0003","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,27,NA,"003 -Preston Park",NA
"2635","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"003 -Preston Park","0003","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,26,NA,"003 -Preston Park",NA
"2636","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"003 -Preston Park","0003","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,10,NA,"003 -Preston Park",NA
"2637","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"004 - Williamson Road","0004","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,3,NA,"004 - Williamson Road",NA
"2638","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"004 - Williamson Road","0004","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,30,NA,"004 - Williamson Road",NA
"2639","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"004 - Williamson Road","0004","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,39,NA,"004 - Williamson Road",NA
"2640","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"004 - Williamson Road","0004","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,8,NA,"004 - Williamson Road",NA
"2641","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"005 - East Gate","0005","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,3,NA,"005 - East Gate",NA
"2642","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"005 - East Gate","0005","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,13,NA,"005 - East Gate",NA
"2643","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"005 - East Gate","0005","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,22,NA,"005 - East Gate",NA
"2644","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"005 - East Gate","0005","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,11,NA,"005 - East Gate",NA
"2645","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"006 - Hollins Road","0006","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,5,NA,"006 - Hollins Road",NA
"2646","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"006 - Hollins Road","0006","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,28,NA,"006 - Hollins Road",NA
"2647","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"006 - Hollins Road","0006","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,18,NA,"006 - Hollins Road",NA
"2648","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"006 - Hollins Road","0006","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,11,NA,"006 - Hollins Road",NA
"2649","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"007 - Southeast","0007","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,2,NA,"007 - Southeast",NA
"2650","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"007 - Southeast","0007","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,22,NA,"007 - Southeast",NA
"2651","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"007 - Southeast","0007","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,24,NA,"007 - Southeast",NA
"2652","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"007 - Southeast","0007","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,13,NA,"007 - Southeast",NA
"2653","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"008 - Lincoln Terrace","0008","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,6,NA,"008 - Lincoln Terrace",NA
"2654","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"008 - Lincoln Terrace","0008","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,57,NA,"008 - Lincoln Terrace",NA
"2655","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"008 - Lincoln Terrace","0008","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,19,NA,"008 - Lincoln Terrace",NA
"2656","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"008 - Lincoln Terrace","0008","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,9,NA,"008 - Lincoln Terrace",NA
"2657","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"009 - Highland","0009","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,12,NA,"009 - Highland",NA
"2658","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"009 - Highland","0009","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,63,NA,"009 - Highland",NA
"2659","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"009 - Highland","0009","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,56,NA,"009 - Highland",NA
"2660","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"009 - Highland","0009","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,20,NA,"009 - Highland",NA
"2661","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"010 - Old Southwest-Wasena","0010","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,7,NA,"010 - Old Southwest-Wasena",NA
"2662","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"010 - Old Southwest-Wasena","0010","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,84,NA,"010 - Old Southwest-Wasena",NA
"2663","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"010 - Old Southwest-Wasena","0010","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,113,NA,"010 - Old Southwest-Wasena",NA
"2664","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"010 - Old Southwest-Wasena","0010","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,38,NA,"010 - Old Southwest-Wasena",NA
"2665","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"011 - RALEIGH COURT","0011","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,8,NA,"011 - RALEIGH COURT",NA
"2666","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"011 - RALEIGH COURT","0011","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,103,NA,"011 - RALEIGH COURT",NA
"2667","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"011 - RALEIGH COURT","0011","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,201,NA,"011 - RALEIGH COURT",NA
"2668","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"011 - RALEIGH COURT","0011","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,60,NA,"011 - RALEIGH COURT",NA
"2669","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"012 - SOUTH ROANOKE","0012","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,6,NA,"012 - SOUTH ROANOKE",NA
"2670","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"012 - SOUTH ROANOKE","0012","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,13,NA,"012 - SOUTH ROANOKE",NA
"2671","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"012 - SOUTH ROANOKE","0012","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,73,NA,"012 - SOUTH ROANOKE",NA
"2672","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"012 - SOUTH ROANOKE","0012","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,44,NA,"012 - SOUTH ROANOKE",NA
"2673","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"013 - GARDEN CITY","0013","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,4,NA,"013 - GARDEN CITY",NA
"2674","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"013 - GARDEN CITY","0013","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,26,NA,"013 - GARDEN CITY",NA
"2675","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"013 - GARDEN CITY","0013","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,19,NA,"013 - GARDEN CITY",NA
"2676","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"013 - GARDEN CITY","0013","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,18,NA,"013 - GARDEN CITY",NA
"2677","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"014 - Crystal Spring","0014","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,7,NA,"014 - Crystal Spring",NA
"2678","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"014 - Crystal Spring","0014","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,25,NA,"014 - Crystal Spring",NA
"2679","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"014 - Crystal Spring","0014","Peter J. Volosin","VOLOSIN",966986100,1657377382,NA,1009437792,"06","Congressional","Democratic",3,3,123,NA,"014 - Crystal Spring",NA
"2680","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"014 - Crystal Spring","0014","Charlotte Ann Moore","MOORE",1289019044,1657377382,NA,1009437792,"06","Congressional","Democratic",3,4,43,NA,"014 - Crystal Spring",NA
"2681","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"015 - Grandin Court","0015","Sergio A. Coppola II","COPPOLA",94914076,1657377382,NA,1009437792,"06","Congressional","Democratic",3,1,4,NA,"015 - Grandin Court",NA
"2682","2018 June Democratic Primary","2018-06-12 00:00:00.000","Primary","ROANOKE CITY",770,"Member House of Representatives",NA,"015 - Grandin Court","0015","Jennifer Lynn Lewis","LEWIS",1251367175,1657377382,NA,1009437792,"06","Congressional","Democratic",3,2,37,NA,"015 - Grandin Court",NA
